"dutyCycle(v(""/net0129"" ?result ""tran"")  ?mode ""auto""   ?xName ""time""   ?outputType ""plot""  ) X","dutyCycle(v(""/net0129"" ?result ""tran"")  ?mode ""auto""   ?xName ""time""   ?outputType ""plot""  ) Y"
0.032014672,63.62668892
0.032054669,63.64624435
0.032094659,63.65885982
0.032134657,63.67918308
0.032174645,63.69259246
0.032214644,63.71723215
0.032254629,63.73678795
0.032294625,63.75250292
0.032334618,63.76818703
0.032374612,63.78922902
0.032414602,63.81391579
0.032454592,63.82366166
0.032494592,63.84689658
0.032534577,63.85961197
0.032574577,63.88288774
0.032614563,63.89809124
0.032654562,63.92330354
0.032694546,63.94056293
0.032734544,63.96432053
0.032774531,63.96641247
0.032814537,63.99128366
0.032854518,64.01605933
0.032894513,64.02465772
0.03293451,64.05054003
0.032974496,64.06229563
0.033014497,64.08654128
0.033054481,64.0947581
0.033094485,64.14154488
0.033134453,64.14224951
0.03317447,64.13822334
0.033214463,64.17961457
0.033254442,64.1927531
0.033294446,64.22431298
0.033334424,64.21249935
0.033374443,64.24672802
0.033414411,64.26878038
0.033454415,64.2849533
0.033494403,64.30567331
0.033534397,64.33250033
0.033574383,64.31991405
0.033614399,64.3599502
0.033654365,64.37619257
0.033694374,64.39712184
0.033734356,64.41379096
0.033774355,64.43371815
0.033814343,64.449557
0.03385434,64.46782543
0.033894331,64.48586153
0.033934325,64.50259379
0.033974318,64.52357119
0.034014309,64.53811098
0.034054305,64.56283077
0.034094291,64.57986705
0.034134288,64.59452944
0.034174281,64.6141548
0.034214273,64.63637992
0.034254263,64.64685238
0.034294262,64.66585955
0.034334251,64.68757041
0.034374244,64.71679303
0.03441423,64.73236506
0.034454228,64.72075314
0.034494236,64.76592975
0.034534203,64.78431053
0.03457421,64.7960796
0.034614199,64.81343243
0.034654194,64.85611467
0.03469417,64.8449275
0.03473419,64.86764266
0.034774166,64.89679485
0.034814161,64.90458557
0.034854159,64.93058487
0.034894144,64.93990562
0.034934146,64.96794789
0.034974128,64.9846488
0.035014127,64.99760461
0.03505412,65.02237594
0.035094108,65.03288158
0.035134108,65.05522808
0.035174094,65.07584713
0.035214089,65.09147502
0.035254082,65.11365336
0.035294072,65.13046271
0.035334067,65.14740349
0.03537406,65.16727069
0.035414052,65.18857647
0.035454043,65.19953522
0.035494041,65.22131504
0.035534028,65.24284735
0.035574022,65.2586358
0.035614016,65.2790058
0.035654006,65.29485869
0.035694002,65.31323604
0.035733993,65.32976652
0.035773987,65.34904125
0.035813979,65.36938164
0.035853971,65.37314493
0.035893973,65.41267209
0.035933947,65.41829272
0.035973957,65.45073993
0.036013932,65.45505954
0.036053943,65.47640426
0.036093924,65.49636822
0.036133922,65.52151781
0.036173908,65.53396356
0.036213908,65.55178898
0.036253897,65.56734583
0.036293893,65.58582879
0.036333884,65.60701341
0.036373876,65.61988718
0.036413872,65.64344668
0.03645386,65.66594833
0.036493852,65.68199066
0.036533846,65.71074247
0.036573832,65.70191847
0.036613845,65.75268175
0.036653807,65.73667055
0.036693837,65.7692537
0.036733802,65.80367065
0.036773799,65.81145629
0.036813796,65.8020503
0.036853803,65.84810525
0.036893771,65.86571174
0.036933777,65.884684
0.036973762,65.89450497
0.037013764,65.92132526
0.037053747,65.9333596
0.037093748,65.95783155
0.037133733,65.97579436
0.03717373,65.99240728
0.037213721,66.01226135
0.037253714,66.02344212
0.037293711,66.04524152
0.037333699,66.06607053
0.037373693,66.08486656
0.037413685,66.09544144
0.037453682,66.1155423
0.037493671,66.13889529
0.037533663,66.1580578
0.037573656,66.17532837
0.037613649,66.18426411
0.037653647,66.21490542
0.037693629,66.2217879
0.037733634,66.24787186
0.037773616,66.26500204
0.037813615,66.28258962
0.037853605,66.3121754
0.037893592,66.31984893
0.037933594,66.3394405
0.037973581,66.36059563
0.038013575,66.36962788
0.038053573,66.39786586
0.038093557,66.41268693
0.038133556,66.42486691
0.038173549,66.4502827
0.038213537,66.46260028
0.038253536,66.48507245
0.038293523,66.5029122
0.038333519,66.52723679
0.038373506,66.5393557
0.038413505,66.56454764
0.038453491,66.57147788
0.038493494,66.5958297
0.038533477,66.61642396
0.038573473,66.63533538
0.038613464,66.65582001
0.038653456,66.66590671
0.038693454,66.68773515
0.038733442,66.70899718
0.038773435,66.7268122
0.038813428,66.74218401
0.038853423,66.76881784
0.038893409,66.78248204
0.038933408,66.79789571
0.038973399,66.81677603
0.039013392,66.83785621
0.039053383,66.85433612
0.039093378,66.87426875
0.039133368,66.88475639
0.039173367,66.90763679
0.039213354,66.92674851
0.039253349,66.94690527
0.039293339,66.95795389
0.039333338,66.98516274
0.039373322,66.99534134
0.039413324,67.0181457
0.039453309,67.03394743
0.039493307,67.05516051
0.039533295,67.07228747
0.039573291,67.08947025
0.039613283,67.11411413
0.039653272,67.12883286
0.039693269,67.14487121
0.039733261,67.16321324
0.039773254,67.18203874
0.039813246,67.20094927
0.039853238,67.21982176
0.039893231,67.23327804
0.039933227,67.25867113
0.039973214,67.2694666
0.040013213,67.28877987
0.040053202,67.30702624
0.040093197,67.32393287
0.040133189,67.3494307
